Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
KLB Diare,Bencana Non Alam dan Penyakit,2008,1,239,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2008,1,239,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2008,1,239,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2009,1,100,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2009,1,100,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2009,1,100,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2010,1,73,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2011,1,12,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2011,1,12,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2011,1,12,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2011,1,12,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2011,1,12,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2012,1,23,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2012,1,34,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2012,1,25,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2012,1,25,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2013,1,7,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2013,1,7,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2013,1,7,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2014,1,29,Profil Kesehatan Indonesia Tahun 2014,148,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2014,1,29,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2014,1,29,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2015,1,30,Profil Kesehatan Indonesia Tahun 2015,180,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2015,1,30,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2015,1,30,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2016,1,6,Profil Kesehatan Indonesia Tahun 2016,170,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2016,1,6,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2017,1,34,Profil Kesehatan Indonesia Tahun 2017,179,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2017,1,34,Profil Kesehatan Indonesia Tahun 2017,178,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
KLB Diare,Bencana Non Alam dan Penyakit,2018,1,36,Profil Kesehatan Indonesia Tahun 2018,197,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
KLB Diare Berdarah,Bencana Non Alam dan Penyakit,2005,1,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Difteri,Bencana Non Alam dan Penyakit,2004,1,10,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Difteri,Bencana Non Alam dan Penyakit,2005,1,9,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Disentri,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Frambusia,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Gizi Buruk,Bencana Non Alam dan Penyakit,2005,0,3,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
"KLB Hand, Foot, Mouth Diseases",Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Hepatitis,Bencana Non Alam dan Penyakit,2004,0,2,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Hepatitis Klinis,Bencana Non Alam dan Penyakit,2005,0,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Keracunan,Bencana Non Alam dan Penyakit,2004,0,5,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Keracunan Makanan,Bencana Non Alam dan Penyakit,2004,0,23,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Keracunan Makanan,Bencana Non Alam dan Penyakit,2005,0,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Keracunan Makanan,Bencana Non Alam dan Penyakit,2011,0,4,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
KLB Leptospirosis,Bencana Non Alam dan Penyakit,2004,0,1,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Malaria,Bencana Non Alam dan Penyakit,2004,0,15,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Malaria Falsiparum,Bencana Non Alam dan Penyakit,2005,0,44,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Malaria Klinis,Bencana Non Alam dan Penyakit,2005,0,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Marasmus,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Meningitis,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Parotitis,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Pertusis,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Polio,Bencana Non Alam dan Penyakit,2005,0,8,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Rabies,Bencana Non Alam dan Penyakit,2004,0,13,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Rabies,Bencana Non Alam dan Penyakit,2005,0,18,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Rubella,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Rubella,Bencana Non Alam dan Penyakit,2005,0,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Tetanus,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Tetanus Neonatal,Bencana Non Alam dan Penyakit,2004,0,39,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Thypoid,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Tifus Perut,Bencana Non Alam dan Penyakit,2004,0,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Typus Perut,Bencana Non Alam dan Penyakit,2005,0,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kolera,Bencana Non Alam dan Penyakit,2006,0,0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2004,0,170,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2005,0,255,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2006,0,342,Profil Kesehatan Indonesia Tahun 2006,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2005,0,9873,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2006,0,9567,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2006,0,9567,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2007,0,9822,Profil Kesehatan Indonesia Tahun 2008,30,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,0,9108,Profil Kesehatan Indonesia Tahun 2008,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,0,9108,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,0,9108,Profil Kesehatan Indonesia Tahun 2009,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Konflik,Bencana Sosial,2009,0,16,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Konflik,Bencana Sosial,2010,0,33,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Konflik,Bencana Sosial,2011,0,34,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Konflik Sosial,Bencana Sosial,2008,0,1,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Konflik Sosial,Bencana Sosial,2012,0,65,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2015,0,45,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2016,0,13,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2017,0,0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2018,0,7,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
